"Customer_id","Invoice_id","Product_Rating"
7774,"S19212000027","4/5"
4169,"S29146300221","4/5"
1869,"S27420700173","1/5"
6766,"S32275700124","4/5"
8190,"S15314600088","3/5"
1701,"INV-04268300003","5/5"
4691,"INV-07821100305","2/5"
3968,"S31802400126","1/5"
6164,"S16082400012","4/5"
9321,"S29271500026","4/5"
6001,"S17235300229","2/5"
7309,"S17603900016","4/5"
5920,"S25494600010","1/5"
8321,"S26936700025","4/5"
7501,"S29890400010","3/5"
3905,"S18099800027","3/5"
4248,"S19418600016","2/5"
3481,"INV-06858100085","1/5"
5835,"S12134300019","1/5"
6267,"S11199500027","2/5"
2749,"S32403000133","2/5"
1170,"S05607800014","1/5"
7680,"INV-02731600014","2/5"
2502,"S29525300001","1/5"
1449,"S30282100025","5/5"
7549,"S03381400020","5/5"
1320,"S05176100024","1/5"
5010,"S06707900082","1/5"
4891,"INV-03488700056","1/5"
7422,"S20009900254","1/5"
7102,"S18903500029","2/5"
4283,"INV-04726400026","4/5"
5348,"S08970800020","2/5"
7329,"S17817900029","5/5"
5459,"S26650700100","4/5"
6621,"S14363500050","4/5"
2305,"S26188200023","4/5"
9392,"S06941700031","4/5"
9256,"S19209600119","5/5"
7668,"INV-01861300006","4/5"
2659,"S22479400120","2/5"
6202,"S25485900006","2/5"
7279,"S11056100124","4/5"
4792,"S19333900031","5/5"
3450,"S11170000215","1/5"
2630,"INV-02855700020","1/5"
6050,"S05096300057","3/5"
1758,"INV-02913700035","4/5"
2667,"S20000800090","2/5"
6593,"S30299600080","4/5"
4649,"S31520800053","5/5"
1704,"S18040800015","2/5"
2487,"S22321100033","5/5"
2192,"S16462400086","1/5"
2177,"S07674200091","2/5"
2070,"S16366000135","3/5"
1031,"S32889100068","3/5"
7205,"INV-07912800089","1/5"
9619,"S23126600011","2/5"
6978,"S08432400038","2/5"
8265,"INV-07704000042","1/5"
5634,"S22321100034","5/5"
1722,"S05357900112","2/5"
3401,"INV-08395800165","5/5"
8162,"S11138800040","2/5"
9482,"S06351700006","2/5"
2136,"S11730600032","4/5"
4807,"S19988800120","5/5"
1334,"S30051800021","2/5"
6070,"S24107400107","2/5"
1354,"S14361500060","1/5"
2363,"S30542200029","3/5"
4194,"INV-06845900053","2/5"
2206,"S25387400051","3/5"
2562,"INV-08390900064","4/5"
9952,"S33170000046","3/5"
7015,"S11717100029","5/5"
1677,"S09012700124","1/5"
8880,"S23079500024","4/5"
3693,"S03586500027","5/5"
8420,"S08705700046","5/5"
2637,"S27152800046","4/5"
2248,"INV-02235300014","3/5"
4976,"INV-01497100034","1/5"
1719,"S03512700004","3/5"
3996,"S25128600018","5/5"
5147,"S13551300269","1/5"
9638,"S13955800002","1/5"
1911,"S17104300002","4/5"
6076,"INV-09372200019","2/5"
7929,"S33002000008","2/5"
5676,"S17721900012","5/5"
7714,"S23605800021","1/5"
1728,"S12895900094","4/5"
6827,"INV-01647300187","1/5"
8381,"S13664900109","1/5"
1471,"S19792300009","4/5"
3052,"S14569800069","2/5"
6875,"INV-08397200004","3/5"
9084,"S24426200054","1/5"
4025,"S05706100020","3/5"
1646,"S16347400067","1/5"
4012,"INV-00392400005","3/5"
1098,"S23005500008","4/5"
3499,"S06548600004","3/5"
1720,"S33975500060","4/5"
9956,"INV-05780600021","3/5"
4232,"S22718500014","2/5"
5014,"INV-03035900018","3/5"
7987,"INV-04855800029","1/5"
1782,"S14484300097","1/5"
3747,"S14780500018","5/5"
9794,"S21568600079","3/5"
4443,"S20455500013","5/5"
5422,"INV-08260700018","1/5"
4441,"S19437200043","1/5"
1174,"INV-00756300024","2/5"
9283,"S03441400009","5/5"
1615,"S05855900006","2/5"
7975,"S15048500129","5/5"
3449,"S28628800094","2/5"
2253,"S16080500178","2/5"
3363,"S28516500001","5/5"
5504,"S22307700058","3/5"
1816,"S16854200026","5/5"
9771,"S28729500006","1/5"
9226,"S05893300044","5/5"
1416,"S13069300003","3/5"
8180,"INV-06443400060","1/5"
6131,"S22865900157","5/5"
2845,"S34122500011","2/5"
2654,"S09077100041","5/5"
9481,"S10062800105","1/5"
9084,"S17736700015","3/5"
7030,"S04345200004","4/5"
2192,"S28981600002","1/5"
8412,"S24066400024","4/5"
8671,"INV-05589800032","4/5"
2421,"S33959700129","3/5"
9246,"S24951000033","5/5"
3651,"S11776100031","2/5"
1326,"S06451300046","5/5"
2332,"S29821700031","4/5"
7814,"S32882200009","2/5"
7744,"INV-07821100336","5/5"
6255,"S30112700031","5/5"
4573,"INV-08105800007","3/5"
1328,"INV-08102200102","5/5"
5266,"S32130900012","4/5"
1832,"S22919500012","2/5"
9480,"S32873800165","5/5"
7744,"S33857100110","2/5"
7340,"S06028800092","2/5"
9973,"S20265000008","5/5"
6531,"INV-03040200023","5/5"
1627,"INV-01067500029","5/5"
6941,"S25124800053","3/5"
7725,"S17365600319","4/5"
2016,"S28201800056","5/5"
6543,"S32594400032","2/5"
5207,"S05252200011","2/5"
6575,"S05126000005","3/5"
4185,"S23109000055","4/5"
9020,"S03541900058","3/5"
8303,"S12134300048","4/5"
5404,"INV-02308600004","5/5"
3302,"S08254100014","3/5"
9396,"S26804900081","4/5"
6302,"INV-03550400042","2/5"
4575,"INV-05380500022","4/5"
5978,"INV-06190600011","3/5"
5612,"S24124000231","3/5"
6067,"S29798200014","2/5"
6915,"S15130500043","2/5"
2495,"S24466700086","5/5"
3739,"INV-06310300017","3/5"
2327,"INV-01643700027","4/5"
3489,"S06568000005","2/5"
3060,"S04987800264","4/5"
6930,"S30695600089","4/5"
1542,"S31337000019","2/5"
5493,"S14474300026","1/5"
3757,"INV-00844600006","3/5"
9170,"S26581700020","1/5"
7088,"S29868700021","5/5"
7831,"S12073900019","3/5"
3363,"INV-00255900045","5/5"
8944,"S24848500240","5/5"
2602,"S19003600043","4/5"
9624,"S04387300021","4/5"
4955,"S19181700020","3/5"
1127,"S19745500027","2/5"
7489,"S31189700036","1/5"
2192,"S29075700017","4/5"
8852,"S09879300017","2/5"
1528,"S22869200014","5/5"
4605,"INV-04004200003","2/5"
5566,"S08624000117","3/5"
5020,"S04010800031","4/5"
2438,"INV-09366500017","5/5"
1329,"S17726700024","2/5"
5350,"S21532400022","2/5"
6476,"INV-09225500056","3/5"
2542,"S17376800023","2/5"
2829,"S11137900013","5/5"
3599,"INV-08404700003","1/5"
4221,"S29398400032","1/5"
3893,"S28362400002","1/5"
2625,"S15048500066","1/5"
9716,"S21413600099","3/5"
8207,"S22252600005","3/5"
9678,"S07274600009","4/5"
7209,"INV-01495800074","5/5"
6768,"S16595000076","2/5"
8374,"S18410000057","3/5"
7204,"S04684800028","2/5"
5670,"S11720300030","3/5"
3657,"S13672400014","5/5"
9373,"S06623900198","5/5"
2333,"S06350600149","4/5"
6454,"S33984900007","1/5"
6689,"S25364900035","2/5"
3347,"INV-01649700135","1/5"
1719,"S30667900006","3/5"
1119,"S33359500161","2/5"
6561,"S03725300004","4/5"
9808,"INV-04665400038","5/5"
2777,"S18911600020","2/5"
8469,"S09984500019","4/5"
2753,"INV-00458200005","5/5"
1239,"S30565600038","5/5"
1269,"INV-06709700031","4/5"
4482,"S05662600287","2/5"
1369,"S21314300114","5/5"
1134,"S27037300053","5/5"
3526,"S08263700048","1/5"
6309,"S13285600029","3/5"
1750,"S04662200064","4/5"
5941,"S14914900006","3/5"
1793,"S12000700040","1/5"
5701,"S24586100003","4/5"
8163,"S12561800116","2/5"
4986,"S32262400040","1/5"
5355,"S30290100104","2/5"
3401,"S26899600025","1/5"
9006,"INV-04191800020","5/5"
9555,"INV-05392900049","3/5"
4629,"S18334900052","4/5"
8181,"S12253400020","2/5"
2020,"S22800200019","3/5"
2859,"S31161900029","5/5"
3173,"S27039400040","5/5"
6909,"INV-02449000147","1/5"
6939,"S06358200005","5/5"
2615,"S20591600031","4/5"
8192,"S20887900020","1/5"
8962,"S06074200021","3/5"
6172,"S10271900130","1/5"
3860,"S25873900143","4/5"
1842,"S09263600050","4/5"
4906,"S13400000064","2/5"
8189,"S14311900016","5/5"
4808,"S33985000130","3/5"
9240,"S13663500032","5/5"
8612,"INV-03046500014","1/5"
4715,"S22722500013","1/5"
1602,"S24339600005","5/5"
1939,"S04224700005","4/5"
3850,"S20943600005","3/5"
9279,"INV-02014300042","2/5"
6252,"S12890100070","3/5"
4694,"S13616600009","4/5"
9875,"INV-08544600026","5/5"
8888,"INV-09140500016","5/5"
3588,"INV-02923500011","2/5"
2401,"S28416600002","2/5"
1844,"S24306200004","3/5"
9314,"S20761900033","3/5"
7860,"S29580200081","5/5"
4577,"S21936500009","3/5"
6279,"S03725300183","4/5"
3007,"INV-09070200008","3/5"
5524,"S30684600014","1/5"
6024,"S25231300063","5/5"
2987,"INV-02023600037","1/5"
8445,"INV-02092400003","4/5"
3949,"S09609100023","5/5"
2345,"S14592200025","4/5"
8405,"S28592200098","1/5"
3058,"INV-00320000006","3/5"
5468,"S09243800013","3/5"
8540,"INV-02385600001","4/5"
3892,"S08795100141","3/5"
6501,"S10182700009","3/5"
5494,"S12521600010","1/5"
2239,"INV-02539800077","3/5"
1186,"S05945600024","3/5"
7177,"S33859800163","5/5"
3324,"S13649000097","4/5"
7666,"INV-04591900038","5/5"
7478,"S04193900042","3/5"
4699,"S11009500013","4/5"
5624,"S03725300222","2/5"
5328,"S31511700010","2/5"
8607,"S03652900092","3/5"
1840,"S30412100016","2/5"
3044,"S27944000059","1/5"
2562,"S26607600124","5/5"
8618,"S32512500040","2/5"
7507,"S11666100206","3/5"
1979,"INV-07694100055","5/5"
1665,"S15751100033","4/5"
1481,"S12353900027","4/5"
7644,"INV-06643500030","1/5"
2279,"S14087200032","1/5"
1474,"S24141400107","1/5"
5532,"S23222400028","1/5"
2409,"S08265100114","1/5"
3471,"S07034700045","1/5"
1646,"INV-01199100110","1/5"
8928,"INV-09494800067","1/5"
9463,"S32748900133","5/5"
3757,"S27532500001","2/5"
7426,"S09518900018","1/5"
6264,"S24966600214","3/5"
1469,"S31161200022","5/5"
5438,"S20385800014","4/5"
9678,"S29984800050","2/5"
5270,"INV-08536800082","4/5"
7397,"INV-01874500017","2/5"
8054,"INV-02309200005","3/5"
8164,"S21392700075","1/5"
7353,"S25218800005","2/5"
2637,"S12243500024","1/5"
4933,"S12126600010","3/5"
2431,"S28466500161","4/5"
4425,"S05893300141","4/5"
9043,"S17857800025","5/5"
8515,"S32631900010","3/5"
2737,"S10734500020","3/5"
3043,"S32140800008","1/5"
3426,"S19564100056","2/5"
6895,"S08837500037","3/5"
9432,"INV-03809100076","2/5"
8075,"S26482800001","5/5"
5566,"INV-01946000034","1/5"
4915,"S08713800009","3/5"
1790,"S11403500115","5/5"
2567,"S20250500002","3/5"
1181,"S10660800154","1/5"
6225,"S11219400015","1/5"
7791,"S05096300274","3/5"
4742,"INV-05791400155","3/5"
2421,"S21816600065","2/5"
3540,"INV-03487300029","2/5"
4156,"INV-05450900003","4/5"
3684,"S03546800008","5/5"
4678,"INV-03164600014","1/5"
7834,"S15568800110","4/5"
2615,"INV-01362700005","5/5"
2444,"INV-05001000003","3/5"
1840,"INV-02384600001","1/5"
7981,"S14185600210","3/5"
2858,"S15935900143","3/5"
6867,"S11251300042","1/5"
6093,"INV-05246800019","2/5"
2991,"S28234500004","1/5"
3421,"S33806200047","2/5"
9912,"INV-06576400069","3/5"
4515,"S23557900028","4/5"
4434,"S10057200191","3/5"
5225,"S16869900065","2/5"
5871,"S19750700030","5/5"
3249,"S21935900050","4/5"
6766,"S33050000077","1/5"
3065,"S24477000023","5/5"
4762,"S09854400002","4/5"
4702,"INV-07434200051","3/5"
1988,"S16587400078","3/5"
4691,"S12260800074","1/5"
9593,"INV-02164400152","2/5"
3386,"S06383800244","3/5"
1616,"S31340000016","5/5"
4870,"S32403000134","2/5"
3356,"S27703500060","5/5"
8030,"INV-03937600076","4/5"
1870,"S27209300008","1/5"
9685,"INV-06048900034","4/5"
3036,"S26178500009","4/5"
4397,"INV-08251500013","4/5"
6823,"S04925600012","1/5"
1019,"S09605100028","3/5"
8170,"S15840500036","1/5"
4167,"S32631700008","4/5"
5069,"S08573700002","5/5"
1107,"INV-01646200190","4/5"
4314,"INV-01644200009","4/5"
3489,"S24958600012","4/5"
2982,"S31337000004","4/5"
8339,"S04042500061","5/5"
6561,"INV-09216000004","5/5"
9294,"S15707300004","1/5"
3830,"S20061300009","2/5"
1329,"S09998100023","2/5"
2326,"S21185300074","5/5"
5972,"S23488000024","3/5"
6648,"S32295100084","4/5"
1547,"S23055000041","1/5"
4606,"INV-04459300090","1/5"
1559,"S05176600096","2/5"
7164,"S05062900061","4/5"
1862,"S26734600003","2/5"
2773,"S04927000003","5/5"
3357,"S19747600268","5/5"
8351,"INV-00923700048","5/5"
4514,"S05187400050","1/5"
6031,"S10350500008","3/5"
2199,"INV-05129200102","3/5"
5656,"S06678600004","3/5"
4694,"S19763200230","2/5"
2620,"S12930500002","4/5"
8074,"S27668400122","2/5"
1730,"S23863500008","1/5"
6126,"S04990800026","3/5"
2263,"S29798200031","1/5"
1590,"S04343500009","2/5"
1801,"S27402200025","4/5"
7830,"S20941700019","5/5"
2357,"S06950500144","4/5"
2639,"S26301800046","1/5"
4246,"INV-02447900015","5/5"
2651,"S09985100033","4/5"
7636,"INV-07372000016","4/5"
2259,"S33578800006","2/5"
5594,"S29000000022","3/5"
3111,"S04576000022","1/5"
7087,"S07438500011","1/5"
9158,"S19085800026","4/5"
1735,"INV-09070100007","5/5"
2956,"S14204200075","3/5"
1809,"S29112800099","1/5"
9158,"INV-05915700083","2/5"
8639,"S21776800024","2/5"
1436,"S33810600006","1/5"
1413,"S10720300057","4/5"
9439,"S28201200038","3/5"
1136,"S29475300031","1/5"
1504,"S32925800087","5/5"
1741,"INV-03877800007","1/5"
1874,"S12129900055","1/5"
1460,"S24583100019","2/5"
6467,"S15179900039","2/5"
6848,"S19891500176","1/5"
9303,"S12278500045","3/5"
8264,"S07964000020","3/5"
7804,"INV-00193800073","5/5"
3508,"S03760800030","5/5"
5572,"S18888500030","4/5"
2459,"S03818600009","1/5"
6113,"S19612500027","5/5"
2697,"S29254300021","4/5"
2368,"S07998700011","4/5"
3739,"S29801600008","1/5"
7931,"INV-03805200036","2/5"
8691,"S15709900001","2/5"
3442,"INV-03551300042","3/5"
6019,"S09896100063","5/5"
4244,"S28476500100","3/5"
8606,"INV-02458100026","3/5"
3097,"S23115600197","2/5"
6302,"INV-06991600014","4/5"
1133,"S26395900148","5/5"
2737,"S22188600016","1/5"
1839,"S08613700038","2/5"
6936,"S08213900093","1/5"
6215,"S28185800007","3/5"
6421,"S10483400025","3/5"
4002,"S33975200026","2/5"
1507,"S25018800025","4/5"
6895,"S12386600033","1/5"
6223,"S03804000014","5/5"
9700,"INV-09059400012","5/5"
3771,"S23007200052","3/5"
6020,"INV-03934000009","3/5"
3853,"S21652000067","4/5"
9098,"S23864700131","1/5"
5635,"S06142000248","1/5"
4330,"S09166900003","2/5"
6240,"S30173500117","3/5"
4067,"S16974500137","3/5"
2985,"S25548600017","5/5"
1986,"S24482700015","3/5"
3968,"S26899800135","5/5"
3931,"S18162400030","1/5"
7417,"INV-04855500034","1/5"
5663,"S18835500051","2/5"
5183,"S23858000079","5/5"
6676,"S21705100028","3/5"
3396,"S14727200010","3/5"
9782,"S25387400006","3/5"
3438,"INV-00660100027","5/5"
4500,"S04532900128","4/5"
8440,"S11553100075","2/5"
2454,"S07271900002","5/5"
8728,"S09840200070","4/5"
2421,"S18957100016","5/5"
9004,"S24860100013","1/5"
9758,"S25231300154","1/5"
2484,"S09890100061","2/5"
4014,"S25995200080","3/5"
2065,"S24346400056","4/5"
1862,"S33050000013","4/5"
8660,"S23176600049","4/5"
2198,"S16847300041","1/5"
1587,"INV-05522900034","2/5"
3087,"S32026800018","3/5"
5856,"S28328900080","3/5"
4380,"S26597900056","5/5"
1576,"S05112900007","5/5"
7151,"S11219000016","3/5"
4453,"S28455100067","1/5"
7249,"INV-03557300048","2/5"
4151,"S15048500191","1/5"
7385,"S29804000063","1/5"
5458,"S18579500019","3/5"
3070,"S15429200034","2/5"
5238,"INV-03809100001","2/5"
8986,"S31024000021","5/5"
4281,"S12957400113","1/5"
7032,"INV-06380000010","3/5"
5547,"S08927500067","4/5"
9772,"S29055600025","1/5"
2967,"INV-03416100013","5/5"
5350,"S31273000119","3/5"
4221,"S30110800024","5/5"
6067,"S15314600236","2/5"
7649,"S16841400024","4/5"
2718,"S25222200007","2/5"
5863,"S29561800012","4/5"
9001,"INV-03620300040","3/5"
6538,"S30905500002","1/5"
3981,"S10340100099","3/5"
4057,"S09647800031","5/5"
6472,"S16856100001","3/5"
2423,"S05023100009","3/5"
9889,"S14335100018","5/5"
6701,"S31263800014","3/5"
6269,"S21786400019","3/5"
7076,"S31578100085","2/5"
8527,"S14499800006","2/5"
4306,"S28589700010","2/5"
2576,"S10998800003","2/5"
7364,"INV-09493100050","1/5"
6817,"INV-00254800013","5/5"
1789,"INV-07083900033","2/5"
3754,"S31270700096","3/5"
1301,"S07530300075","5/5"
8846,"S10605200100","1/5"
1507,"S06262100390","2/5"
6241,"S28133900001","5/5"
8113,"S09462100018","2/5"
7253,"S21936000005","1/5"
5853,"INV-03297000103","5/5"
4374,"S27041000038","5/5"
9983,"S28084600001","1/5"
9465,"S30089100070","3/5"
4311,"S25492900098","2/5"
8664,"S12157400004","4/5"
8984,"INV-04530600002","3/5"
1656,"S29799100073","2/5"
9829,"S29544700039","5/5"
7154,"S31380800016","1/5"
1660,"S16854200011","5/5"
9323,"S11776100044","5/5"
1491,"INV-07367700007","1/5"
5884,"S25691100034","1/5"
5551,"S30378800084","5/5"
2866,"S24834700054","4/5"
1013,"S03479000214","2/5"
7930,"S23927700045","2/5"
5403,"S13792800008","3/5"
6555,"S26674700048","1/5"
6530,"S05774600069","5/5"
9608,"INV-03040200014","2/5"
1059,"S33729900044","4/5"
9233,"S22809800011","1/5"
8945,"S06263500065","5/5"
2049,"S18959600004","3/5"
4376,"S21147400035","5/5"
2808,"S08117600011","5/5"
1839,"S25015900019","4/5"
8855,"S16415800019","2/5"
3654,"S19133700128","4/5"
5244,"INV-04988900107","1/5"
7387,"S06950500103","3/5"
5025,"S27018000037","5/5"
8542,"S26249700011","1/5"
6292,"S22513100142","5/5"
5047,"S18338500021","1/5"
7134,"S26625700021","2/5"
8806,"INV-04469900053","2/5"
7681,"S17617600010","5/5"
3698,"INV-03358800017","2/5"
8244,"INV-08260600005","3/5"
6281,"S04274300008","5/5"
2057,"S28760900064","4/5"
5853,"INV-02916400008","5/5"
4397,"S23107400200","1/5"
5058,"INV-02236000033","2/5"
4702,"INV-05251300024","3/5"
3074,"S09393000049","3/5"
8872,"INV-01346100036","4/5"
2651,"S20634500095","3/5"
6927,"S29580600002","2/5"
4469,"S28398200005","2/5"
7916,"S27956100028","4/5"
8599,"S10292500014","3/5"
1631,"S25139400018","1/5"
6766,"INV-05382300022","4/5"
4710,"S03614900233","3/5"
8474,"S31043200034","4/5"
3784,"S24105800011","1/5"
4577,"INV-01199800002","5/5"
3649,"S13076800056","3/5"
9904,"S15300000005","5/5"
4581,"S24491600024","2/5"
8973,"S15307800036","2/5"
3306,"S18202000028","5/5"
7804,"S05740800121","4/5"
1868,"S28606600002","1/5"
9700,"S21496900012","5/5"
1223,"S32221000055","2/5"
2836,"INV-05986900021","3/5"
6009,"S28370800017","4/5"
8143,"S12667800011","1/5"
3982,"S12820400002","2/5"
7862,"S04459300092","3/5"
8161,"INV-09368000009","5/5"
5864,"S26058800052","5/5"
7963,"S30282100028","1/5"
9784,"S32141200030","4/5"
3931,"S32151500075","3/5"
4202,"S21928100067","5/5"
6122,"S21309700012","4/5"
5797,"S26539300030","5/5"
6067,"INV-01493800096","2/5"
6234,"S15934600017","1/5"
2588,"S22600900135","1/5"
6421,"S26693800004","3/5"
8586,"INV-01066100063","2/5"
7681,"INV-01212100020","4/5"
6546,"S27924200019","2/5"
4728,"S11235500017","4/5"
3378,"S21177300028","2/5"
6958,"S21568600101","3/5"
5164,"S23235400032","4/5"
1149,"S20067000020","4/5"
7249,"INV-06847700002","2/5"
6593,"INV-05531100087","2/5"
6146,"S29075700017","4/5"
1290,"S06710000042","5/5"
8752,"S18217500014","2/5"
1372,"S27548100051","2/5"
7052,"S14727000041","3/5"
7969,"INV-08686600021","4/5"
8086,"INV-00454000045","5/5"
7804,"S28109400050","5/5"
2115,"S08326300022","3/5"
3288,"S20384900067","4/5"
6692,"S23015400049","1/5"
7338,"S24704400029","2/5"
5297,"S19931400017","2/5"
9177,"S23012200034","4/5"
7912,"S28454400214","2/5"
7000,"S27420700027","4/5"
8810,"S27407800020","5/5"
8645,"S18703000030","3/5"
1984,"S29693300025","1/5"
1283,"S29799100147","5/5"
6367,"INV-09439500001","3/5"
5979,"S17228700143","3/5"
4771,"INV-08683500006","2/5"
3930,"S31154400084","4/5"
8248,"S17221800048","5/5"
2889,"S05586000030","3/5"
8671,"S28212600126","4/5"
8573,"S15566500073","5/5"
2576,"S20863300022","5/5"
3238,"INV-06852200002","5/5"
4431,"S32999900041","4/5"
2151,"S26009000022","1/5"
1947,"S04072500264","2/5"
4913,"S13649000064","5/5"
5872,"S26918900016","2/5"
5694,"S26175700004","4/5"
5982,"S14172300005","5/5"
4144,"S27021300003","3/5"
1472,"S29112800123","2/5"
8808,"S23057400011","2/5"
7249,"INV-06574400032","2/5"
8449,"INV-04330400139","2/5"
8738,"S25374200005","1/5"
7189,"S11056100148","2/5"
8995,"INV-08539900073","1/5"
2459,"S06404900030","4/5"
5225,"S11093400056","5/5"
2122,"S18442900005","5/5"
2831,"S20793600092","3/5"
7613,"S17105300006","5/5"
6766,"S33366000017","4/5"
5218,"S17503700015","1/5"
3721,"INV-02011500019","3/5"
6341,"S06424400011","3/5"
6711,"S33243300125","1/5"
7478,"S23904900001","5/5"
4087,"S13788900036","1/5"
9489,"S15314600143","5/5"
7119,"S14782800004","4/5"
5275,"INV-01713900029","4/5"
3982,"S08124400010","5/5"
7050,"S16847600047","2/5"
6202,"S16730100001","5/5"
3432,"S27528500021","5/5"
1250,"INV-04988600033","4/5"
3225,"S32006500004","1/5"
3552,"S14183500057","2/5"
1545,"INV-09061200018","2/5"
7260,"INV-08818400002","5/5"
5325,"S21540700284","4/5"
6958,"S04351000021","2/5"
8610,"S33877400045","3/5"
5864,"INV-00912800038","1/5"
7121,"S12084300059","1/5"
3216,"S14899000106","5/5"
1962,"S25853100046","2/5"
5933,"S14198000054","2/5"
3935,"S03842900158","1/5"
1772,"S09084700023","4/5"
4241,"S27327700015","5/5"
8122,"S24466700007","5/5"
6430,"S25763900122","4/5"
5217,"S32275700115","3/5"
5588,"S10044100034","1/5"
8196,"S05241200002","4/5"
2312,"S14592200008","1/5"
4598,"S23868700080","4/5"
4064,"INV-04465200033","5/5"
3559,"S17367300106","3/5"
3595,"S18466100064","4/5"
3981,"S05985300098","1/5"
6503,"S29534200038","1/5"
7348,"S31270700085","3/5"
1549,"S25504100157","5/5"
1644,"S15433700019","1/5"
3961,"S31741700142","2/5"
7705,"S07144300003","1/5"
7289,"INV-08404700016","3/5"
4795,"S11666100182","3/5"
4588,"S12261400002","3/5"
9862,"INV-05530800046","5/5"
9369,"S20999100128","1/5"
6043,"S20518600007","2/5"
7402,"INV-04322900004","3/5"
2881,"S32257400005","5/5"
8072,"S06582600045","4/5"
3655,"S04340500005","3/5"
1661,"S15316900124","5/5"
8307,"S09091300047","1/5"
4794,"S28213800028","2/5"
2243,"INV-07086700007","2/5"
1116,"S21188700024","1/5"
1477,"S23489800013","1/5"
6749,"INV-08010600003","3/5"
4118,"INV-05790300085","4/5"
3356,"S08293000015","4/5"
1266,"S06471000099","1/5"
4097,"S32263000080","5/5"
1101,"S12851700097","5/5"
5032,"S14713400008","1/5"
1137,"S31123800007","4/5"
1590,"S22435100001","3/5"
6233,"INV-06311500026","3/5"
6949,"INV-08100500076","3/5"
6417,"S14647900053","4/5"
